0.71721
0.66513
0.6923
0.6772
0.69257
0.6997
0.71771
0.69091
0.67987
0.69007
0.6769
0.68742
0.70438
0.69764
0.68382
0.69343
0.69816
0.69246
0.68326
0.69295
0.69079
0.6917
0.68826
0.69161
0.6908
0.68145
0.69983
0.69372
0.69268
0.6917
0.69569
0.68413
0.6883
0.6934
0.68896
0.68921
0.68883
0.68018
0.68963
0.68638
