0.5896
0.62451
0.65044
0.67033
0.68157
0.68864
0.68504
0.69589
0.69024
0.68715
0.68805
0.68331
0.68883
0.6817
0.67985
0.68256
0.67875
0.67506
0.67634
0.67261
