0.58434
0.62405
0.65013
0.66747
0.67071
0.67747
0.67882
0.67845
0.68142
0.67964
0.67761
0.67531
0.67235
0.67726
0.66966
0.67271
0.66713
0.66866
0.66942
0.66398
