0.00079896,0.00092122,0.00075175,0.0011595,0.00092543,0.00063473,0.00070102,0.00099726,0.00071738,0.00043803,0.00080453
0.00086198,0.00099765,0.00079239,0.0012186,0.0010643,0.00071557,0.00083626,0.001086,0.0007325,0.0005253,0.00088306
0.00083597,0.00096615,0.00077287,0.0011966,0.00101,0.00068685,0.0007837,0.0010505,0.00072477,0.00049169,0.00085191
0.00069023,0.0008393,0.00052288,0.00092176,0.00050337,0.00041641,0.0005854,0.00057681,0.00072813,0.00028932,0.00060736
0.00073189,0.00084319,0.00072112,0.0010805,0.00076914,0.00060218,0.00059731,0.0008618,0.00072105,0.00045789,0.00073861
